Comparison,ASV,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Certovo & Anoxic & Labelled,Seq_482,12.643292986405546,0.650046736515898,0.19530043162126273,3.3284449559051876,4.3666130405926e-4,0.031046526178833276
Certovo & Anoxic & Labelled,Seq_929,11.669031879484212,0.9422486262097299,0.2965405976282173,3.177469236070867,7.428322530387964e-4,0.04533763231547481
Certovo & Anoxic & Labelled,Seq_361,11.112617115223376,5.623072544778458,1.0719759419365926,5.245521214422052,7.792056287518953e-8,3.168528574532787e-5
Certovo & Anoxic & Labelled,Seq_627,9.399836744355426,3.5753705511097236,0.8257288926003638,4.32995694246602,7.456924991563975e-6,0.0014876565358170131
Certovo & Anoxic & Labelled,Seq_1088,7.349947119925459,3.7123155633908493,0.9041850280598477,4.1057034215182036,2.0154319009175782e-5,0.0029242084671495046
Certovo & Anoxic & Labelled,Seq_982,7.028603014329878,3.138754551516549,0.950277026414877,3.3029889855994634,4.783007256184201e-4,0.03180699825362494
Certovo & Anoxic & Labelled,Seq_2019,3.478716349884734,1.3430079481184494,0.36138160436153227,3.71631519676049,1.0107468752452783e-4,0.010082200080571651
Certovo & Anoxic & Labelled,Seq_1375,3.192626753945703,3.0539312134064973,0.982330853598326,3.1088621539472143,9.390465956125222e-4,0.049189644101423124
Certovo & Anoxic & Labelled,Seq_1545,3.115718333368138,4.2841308501533275,1.070188997228713,4.003153518908543,3.1251857019660475e-5,0.0035627117002412943
Certovo & Anoxic & Labelled,Seq_2463,2.622126669265187,4.148469821026269,0.8873127809976578,4.675318455755704,1.467489082301311e-6,3.903520958921487e-4
Certovo & Anoxic & Labelled,Seq_2074,2.0579479484916274,2.0536288793331723,0.5848097025354558,3.511619028257598,2.2269298288525566e-4,0.019745444482492668
Certovo & Anoxic & Labelled,Seq_712,2.0496257009840226,3.652292225037499,0.9067269526921958,4.0279956542521935,2.8127191612877753e-5,0.003453153678011761
Certovo & Anoxic & Labelled,Seq_1777,1.8061278907665195,2.308558728631745,0.6950007360237825,3.3216637177097135,4.474123446824344e-4,0.031046526178833276
Certovo & Anoxic & Labelled,Seq_2540,1.7301012369192212,2.248253662619773,0.6189448881244427,3.632397174217792,1.404002409657137e-4,0.013181104975369356
Certovo & Oxic & Labelled,Seq_8,2264.4259010706633,4.4668292136040355,0.4126451074357828,10.824868956671631,1.3122715558838763e-27,6.201795373107199e-25
Certovo & Oxic & Labelled,Seq_15,1538.4868606533344,4.994804002100091,0.4495305887387935,11.111154896296494,5.535909857966162e-29,1.308135499437404e-25
Certovo & Oxic & Labelled,Seq_20,1401.3924626941102,5.922352095593349,0.5384606900772728,10.998671221001205,1.9390207581132429e-28,2.2909530257107966e-25
Certovo & Oxic & Labelled,Seq_44,524.480299356268,4.6116426874571745,0.4514692761837821,10.214743130338482,8.516484146563674e-25,2.874921719761423e-22
Certovo & Oxic & Labelled,Seq_19,408.7305745123593,0.6338636595826177,0.1766452449475324,3.5883426116049115,1.663933954789909e-4,0.0039715918537056106
Certovo & Oxic & Labelled,Seq_7,408.6098180421602,0.29924213943505995,0.09802222505463391,3.0527988858473023,0.0011335891396774135,0.022137777992212625
Certovo & Oxic & Labelled,Seq_41,338.65545971851503,2.3233404546980254,0.3053741137667323,7.608177477914083,1.3899397135307735e-14,1.5640131157491512e-12
Certovo & Oxic & Labelled,Seq_49,323.96997217745235,5.6248326350334565,0.5174439447864266,10.870419282527479,7.973315678011649e-28,6.201795373107199e-25
Certovo & Oxic & Labelled,Seq_97,299.9356867879955,4.239713472870792,0.4027031026267894,10.528137094588033,3.2045133519305463e-26,1.2620441751019801e-23
Certovo & Oxic & Labelled,Seq_26,237.2575001015411,2.352377080865239,0.2740668857112521,8.583222576344472,4.612580753222062e-18,8.384252553741332e-16
Certovo & Oxic & Labelled,Seq_74,235.1732575975989,5.533025217295452,0.5607753035040487,9.86674196014323,2.900925493219997e-23,8.568608675598566e-21
Certovo & Oxic & Labelled,Seq_105,216.21851633296427,4.143514841496396,0.3823267742707042,10.837626659551194,1.1415867945911516e-27,6.201795373107199e-25
Certovo & Oxic & Labelled,Seq_122,174.57310617934755,4.027189940870856,0.4193892266313694,9.602511664923227,3.900981063489672e-22,1.0242242503362327e-19
Certovo & Oxic & Labelled,Seq_138,133.94229826909088,3.475331148904984,0.4214028073653129,8.247052673031268,8.117443488969861e-17,1.1988449352772363e-14
Certovo & Oxic & Labelled,Seq_172,128.73349717007235,3.767897692917334,0.44755949965392716,8.418763752821333,1.9023888690426705e-17,3.2109606411055928e-15
Certovo & Oxic & Labelled,Seq_24,109.5022301989108,0.84926308206807255,0.13598517929791298,6.245262067916444,2.1154506393642753e-10,1.4282313888050808e-8
Certovo & Oxic & Labelled,Seq_109,100.16998828187538,0.8438043947961235,0.2346140300310059,3.5965640873421285,1.612240841976769e-4,0.003921278931798484
Certovo & Oxic & Labelled,Seq_333,75.78924422175157,5.201119797977129,0.5535154343410207,9.396521714284702,2.8198312042600967e-21,6.05751012333328e-19
Certovo & Oxic & Labelled,Seq_276,73.67512762113145,3.8289195775510234,0.6180756258234843,6.194904664699593,2.9160159615839715e-10,1.862309653303493e-8
Certovo & Oxic & Labelled,Seq_200,69.95732415263933,3.991603322978714,0.5970047445496761,6.686049582385818,1.1463768678558635e-11,9.67460192408359e-10
Certovo & Oxic & Labelled,Seq_120,69.64099457341415,0.45546652548857336,0.15211592961624082,2.994206633306766,0.0013757976271934517,0.026164109272618273
Certovo & Oxic & Labelled,Seq_302,61.184460984196825,2.035249632453089,0.3940701244806129,5.164688988122512,1.204195167296511e-7,4.822903695460433e-6
Certovo & Oxic & Labelled,Seq_85,60.246697397026615,0.812809703046691,0.16189773233708263,5.020513204930896,2.576680405883814e-7,9.981468523120416e-6
Certovo & Oxic & Labelled,Seq_112,59.884838210388374,0.49017451651200844,0.13214604330783514,3.709339335799434,1.0390038511697697e-4,0.002668658804689311
Certovo & Oxic & Labelled,Seq_16,56.10338136177331,1.1232758736500286,0.20348327360193702,5.520236891054891,1.692714758457307e-8,7.407194396730771e-7
Certovo & Oxic & Labelled,Seq_378,51.27470624652364,3.1867438366580845,0.36081393387915195,8.832097481372285,5.136542638398386e-19,1.0114708545446154e-16
Certovo & Oxic & Labelled,Seq_569,48.5236431012696,5.574293340823345,0.7092683535813707,7.859216208754525,1.9327226327373587e-15,2.403696621662304e-13
Certovo & Oxic & Labelled,Seq_408,48.25335808836363,4.091303796104817,0.536815152935315,7.621438727527517,1.254318569779935e-14,1.4819773901949932e-12
Certovo & Oxic & Labelled,Seq_257,45.19304850946606,0.7084886419500673,0.17973930953432943,3.941756779780825,4.044348868690772e-5,0.0011377138543709872
Certovo & Oxic & Labelled,Seq_117,44.79331023199252,0.39209383869563713,0.13883021409564697,2.824268774990899,0.0023694313643019406,0.04252475730015436
Certovo & Oxic & Labelled,Seq_136,44.544549523142955,1.1609730422061273,0.21137126864218517,5.4925773482083455,1.980549864500057e-8,8.509162417842972e-7
Certovo & Oxic & Labelled,Seq_414,40.159294534844676,1.6695220363049545,0.24893962142369266,6.7065340051411315,9.965071018658151e-12,8.721282524847856e-10
Certovo & Oxic & Labelled,Seq_221,39.86563252267986,0.5206632184057238,0.16528967080988935,3.1500045698837,8.163395434844873e-4,0.016669113356624427
Certovo & Oxic & Labelled,Seq_388,39.20124980287504,7.570495287511517,0.7998806833283015,9.464530704767997,1.4744110141447818e-21,3.4840332264241194e-19
Certovo & Oxic & Labelled,Seq_169,36.812481254610056,0.5416368651953832,0.13472857216901757,4.0202078629312386,2.9073407004254058e-5,8.277163945909921e-4
Certovo & Oxic & Labelled,Seq_519,36.37337793717032,3.0091376505630048,0.5260088220885373,5.720698064749397,5.304363863799669e-9,2.506842362031723e-7
Certovo & Oxic & Labelled,Seq_431,34.85985464241568,3.3742666411997355,0.649057420211447,5.198718227580669,1.00333720845181e-7,4.08773417857177e-6
Certovo & Oxic & Labelled,Seq_546,32.862904413124795,3.4577088536896317,0.43859764635006393,7.88355542366473,1.5909746680600276e-15,2.2114547886034384e-13
Certovo & Oxic & Labelled,Seq_533,27.98248180619266,3.720829383628335,0.5722448723600576,6.502162908481567,3.958664547609388e-11,3.0175239761293494e-9
Certovo & Oxic & Labelled,Seq_600,27.192136572500072,2.0122807580496076,0.35147305586087424,5.725277441597518,5.163242032888372e-9,2.4899471272888207e-7
Certovo & Oxic & Labelled,Seq_77,25.611234264298847,1.3183191842693551,0.19763913680867315,6.670334659200466,1.2761038168075064e-11,1.039804592798668e-9
Certovo & Oxic & Labelled,Seq_163,25.460849310306962,0.6869128306034213,0.2432883758275561,2.823451092831119,0.002375483691756401,0.04252475730015436
Certovo & Oxic & Labelled,Seq_672,25.38304366547419,3.842744171961069,0.4887571706508871,7.862276817020637,1.8860663594063823e-15,2.403696621662304e-13
Certovo & Oxic & Labelled,Seq_372,25.277577844353353,0.871312821189522,0.2521931323221999,3.454942698742247,2.7520489361409367e-4,0.006193420605810508
Certovo & Oxic & Labelled,Seq_651,24.619760054301786,1.7138760665208628,0.2898539158942684,5.912896022926399,1.680721951935428e-9,9.026240846416855e-8
Certovo & Oxic & Labelled,Seq_955,24.487047957386945,5.180379809815968,0.6176809345123417,8.386821610263674,2.4973101578383703e-17,3.934095935314713e-15
Certovo & Oxic & Labelled,Seq_430,24.37512564974857,0.9611427188593977,0.2849360296941635,3.3731877288072054,3.7151637210176787e-4,0.008282011200721485
Certovo & Oxic & Labelled,Seq_56,22.758509033389664,1.2351779568071868,0.26826160159559553,4.604378522533456,2.0684970603058756e-6,7.519782390004284e-5
Certovo & Oxic & Labelled,Seq_817,22.4958751722318,3.6025215507380497,0.544765770270902,6.61297340496739,1.8833807382315326e-11,1.4834762281470371e-9
Certovo & Oxic & Labelled,Seq_405,19.968275198646136,0.877874431068321,0.27875156573852605,3.1493076235911905,8.182891025681056e-4,0.016669113356624427
Certovo & Oxic & Labelled,Seq_707,19.09103824717021,1.6169078552930323,0.3817273256031313,4.23576659789369,1.138866391373878e-5,3.737696226133991e-4
Certovo & Oxic & Labelled,Seq_1198,18.581361464421057,5.936951485123096,0.9197562620996822,6.454918253635826,5.4138666898495975e-11,3.997802183785812e-9
Certovo & Oxic & Labelled,Seq_362,18.009392235186652,0.47706087215675086,0.1679671598581442,2.8402032430604303,0.0022542399532445136,0.0409751462270522
Certovo & Oxic & Labelled,Seq_367,16.991473682068012,0.9519152047434822,0.25060074267211685,3.79853305538267,7.277750963512853e-5,0.0019542415371341898
Certovo & Oxic & Labelled,Seq_693,16.297672116304756,1.3941713472793669,0.23750663398770083,5.870031181325079,2.178565922422798e-9,1.1191198423228416e-7
Certovo & Oxic & Labelled,Seq_38,15.409931158419017,2.2320406792537724,0.8072272447176688,2.7650710427079774,0.0028455199961620638,0.049807138895784864
Certovo & Oxic & Labelled,Seq_374,14.734709061671772,0.9527153514097694,0.16727775260310818,5.695409799474237,6.153797039242331e-9,2.8512592948489467e-7
Certovo & Oxic & Labelled,Seq_1072,14.433638492277268,5.144663400578098,0.711941205982138,7.226247557171419,2.482611435254096e-13,2.5506134006545343e-11
Certovo & Oxic & Labelled,Seq_503,14.430804504415818,2.8479821453068124,0.4892757546655812,5.8208119207815665,2.928122019621499e-9,1.4721600707160857e-7
Certovo & Oxic & Labelled,Seq_821,13.873720100448176,2.1719102757929862,0.30756715998118794,7.061580553417436,8.230963368706639e-13,7.779906576101515e-11
Certovo & Oxic & Labelled,Seq_129,13.464822840214941,1.1990146585793229,0.38141283098058476,3.1436138514185354,8.343774324640961e-4,0.01685157156335606
Certovo & Oxic & Labelled,Seq_164,12.206756208749661,1.168544607042492,0.3359883647908442,3.477931766386975,2.5264926702124553e-4,0.005796215708458283
Certovo & Oxic & Labelled,Seq_811,11.715363430633522,1.819870576409699,0.34143992595243194,5.329987614463214,4.9109732407114966e-8,2.0722553156787976e-6
Certovo & Oxic & Labelled,Seq_479,11.434241154452156,1.1527442832410661,0.32071362874165776,3.594310250437247,1.6262604118334804e-4,0.003921278931798484
Certovo & Oxic & Labelled,Seq_1044,11.389471808288825,3.7097350837629066,0.6545667967398027,5.667466028280023,7.2462388505472636e-9,3.292858154585228e-7
Certovo & Oxic & Labelled,Seq_884,11.308106770986276,0.6069868984264812,0.1736067692960982,3.4963319741940686,2.3585073015602878e-4,0.005517973023353426
Certovo & Oxic & Labelled,Seq_626,11.243502283060463,0.7035278937901778,0.2351063668838156,2.992381291561729,0.0013840514850094305,0.026164109272618273
Certovo & Oxic & Labelled,Seq_914,11.15283541842537,2.4200166026027907,0.3976362417598008,6.086006124322653,5.788100782276379e-10,3.506995422697201e-8
Certovo & Oxic & Labelled,Seq_844,11.073185687123157,1.0736340807020197,0.29079141022386457,3.6921107121956833,1.1120030273783893e-4,0.0027953863337182275
Certovo & Oxic & Labelled,Seq_1111,10.899216933258385,1.578723810685152,0.3872458238317807,4.076800093190801,2.2829857790500856e-5,6.578896824262625e-4
Certovo & Oxic & Labelled,Seq_198,10.193394932153417,3.0178181124210104,0.7766360915645498,3.8857556907271102,5.100602929886941e-5,0.0014179676145085695
Certovo & Oxic & Labelled,Seq_1012,9.80064534605181,1.1383631500608558,0.35766820565702045,3.18273509374347,7.294551245656238e-4,0.015120197011829553
Certovo & Oxic & Labelled,Seq_731,9.21325684405409,0.6212818326173991,0.2055988913034465,3.021815091893856,0.001256319914640073,0.024135641937353597
Certovo & Oxic & Labelled,Seq_700,8.705608548260411,1.3377997371937194,0.3251959271220379,4.113826852116991,1.9457668733523306e-5,5.747308902164447e-4
Certovo & Oxic & Labelled,Seq_679,8.694590568021935,0.8242909689046972,0.21624219946508375,3.8118876470168073,6.895478176278393e-5,0.0018728752793730854
Certovo & Oxic & Labelled,Seq_1061,8.630564734884281,1.3000523646481414,0.38614897361909234,3.366711951772654,3.803505008265927e-4,0.008399703116385408
Certovo & Oxic & Labelled,Seq_298,7.943044265915608,1.778557497752661,0.2777092683572873,6.4043865308249455,7.548759262817909e-11,5.246387687658447e-9
Certovo & Oxic & Labelled,Seq_682,7.374265582797826,0.6485377643546264,0.23327387023932564,2.78015606158231,0.0027166390190780498,0.04826630076752956
Certovo & Oxic & Labelled,Seq_1216,7.368608096993858,0.7851914888064715,0.22695146635914917,3.459733049549507,2.70355574643136e-4,0.006142790604632023
Certovo & Oxic & Labelled,Seq_1654,7.281224209063002,6.147864476694521,0.8202116030949986,7.495461480301032,3.303275263227501e-14,3.5480179304575382e-12
Certovo & Oxic & Labelled,Seq_1610,6.829770520150509,4.548969127122796,0.6345439912213182,7.168879053392837,3.7807159888614313e-13,3.722429950699817e-11
Certovo & Oxic & Labelled,Seq_937,6.768445602490664,1.3627961441151837,0.33176765045038753,4.107682416489777,1.998245554066153e-5,5.829449684269531e-4
Certovo & Oxic & Labelled,Seq_1463,6.732011365528565,2.014859890646532,0.3974687129326102,5.069228910573765,1.9971530150305797e-7,7.8654542908621e-6
Certovo & Oxic & Labelled,Seq_1453,6.646765756703295,2.0905700951472004,0.39772247846154923,5.2563538858398,7.346970852774661e-8,3.0457705482643022e-6
Certovo & Oxic & Labelled,Seq_1806,6.390782308119235,5.160780307659484,0.8303627639821789,6.215091200513229,2.5647424287514747e-10,1.6834684330943707e-8
Certovo & Oxic & Labelled,Seq_1460,6.052401250031847,1.8833763817908526,0.45688012809650247,4.122254976677482,1.8759079413200084e-5,5.611101854859721e-4
Certovo & Oxic & Labelled,Seq_2045,5.860880137338316,5.604353420135928,0.9786822047594106,5.726428244921084,5.128355743176054e-9,2.4899471272888207e-7
Certovo & Oxic & Labelled,Seq_1001,5.797562363366011,3.3901000555330194,0.5768130131697178,5.877294683252123,2.085127288900042e-9,1.0949235074823999e-7
Certovo & Oxic & Labelled,Seq_1058,5.458139673107014,2.1969691322811933,0.5285449318048911,4.156636456202346,1.6148365034730963e-5,4.95566059442458e-4
Certovo & Oxic & Labelled,Seq_2267,5.42707732983983,5.952056377307422,0.9721955851682184,6.122282869940766,4.612203635302159e-10,2.8680624184786848e-8
Certovo & Oxic & Labelled,Seq_1724,4.559505181728627,3.2452005309035044,0.5389789593508739,6.0210152448472245,8.666321538757297e-10,4.9947604380691445e-8
Certovo & Oxic & Labelled,Seq_2220,4.1707117350080924,5.213237537514615,0.7444302001586109,7.0029903897019015,1.2527801287215515e-12,1.1385844016034716e-10
Certovo & Oxic & Labelled,Seq_2153,3.9485689250625184,3.361009196742966,0.5656043920716186,5.942332209325179,1.4049761050746776e-9,7.720833805328984e-8
Certovo & Oxic & Labelled,Seq_2033,3.916377961533307,5.138906208985948,0.8455416485550492,6.077650010224633,6.097828715183937e-10,3.6022923134949113e-8
Certovo & Oxic & Labelled,Seq_1903,3.414408998274879,1.511931013573046,0.4217735181564377,3.584698774312957,1.6873373332073748e-4,0.0039871781183690265
Certovo & Oxic & Labelled,Seq_2640,3.367281168207032,5.145969812186186,0.8607014709017181,5.9788091297148425,1.123873682927098e-9,6.323127411325552e-8
Certovo & Oxic & Labelled,Seq_2203,3.2398185095250165,1.761344541172063,0.39239539337988993,4.488698315239526,3.582984743391854e-6,1.2450871983286693e-4
Certovo & Oxic & Labelled,Seq_1869,3.1035431344476363,2.587270254431102,0.8344552866734355,3.1005498985395388,9.658083245758645e-4,0.019178193873720738
Certovo & Oxic & Labelled,Seq_1878,2.9781588414631455,0.9913260022746161,0.3581285648271267,2.76807297612002,0.002819441385738263,0.0497189551828322
Certovo & Oxic & Labelled,Seq_2546,2.9277698409785513,4.466755972400933,0.9618410899799996,4.643964599696831,1.7089307517647618e-6,6.309692760031456e-5
Certovo & Oxic & Labelled,Seq_1257,2.8509583193380648,2.9906596358856072,0.6758363728569333,4.425123825820921,4.819348979364191e-6,1.65045241133878e-4
Certovo & Oxic & Labelled,Seq_2811,2.714884313902224,4.461650592281449,0.7950386442398091,5.611866321979278,1.0007801920628558e-8,4.4619690449896763e-7
Certovo & Oxic & Labelled,Seq_2390,2.657312298888115,2.4384603417928825,0.6522383192688043,3.7386033137803576,9.252272299930374e-5,0.0024025405983225797
Certovo & Oxic & Labelled,Seq_1762,2.6189598742145352,3.436833281397588,0.7609791800551952,4.516330238033987,3.1460257401703746e-6,1.1263725490943327e-4
Certovo & Oxic & Labelled,Seq_2181,2.55988075340258,4.158046037633675,0.9754296725885468,4.262784037109779,1.0094781112917657e-5,3.3597137703978065e-4
Certovo & Oxic & Labelled,Seq_1558,2.3326559500870605,2.139175259180571,0.697193592643061,3.068265804151982,0.0010765250814898856,0.021198573063005
Certovo & Oxic & Labelled,Seq_3164,2.172803105015654,4.263881342494875,1.0300241748496821,4.13959346450983,1.7396091532730808e-5,5.270123627159346e-4
Certovo & Oxic & Labelled,Seq_400,2.153065278496831,2.4780371499411995,0.7917541912671213,3.129806166198319,8.746084169371022e-4,0.01751440414595231
Certovo & Oxic & Labelled,Seq_2786,2.1464890990855996,3.518089285193752,0.7807622686689003,4.505967342904062,3.303562456922149e-6,1.1651221023443339e-4
Certovo & Oxic & Labelled,Seq_2808,2.1234440694062884,3.1798240351376257,0.845433082667828,3.761177673700029,8.455762334465378e-5,0.0022201073773712985
Certovo & Oxic & Labelled,Seq_2151,1.7381017870190778,3.8944497570006793,0.8925163365972103,4.363449269565843,6.401381996047508e-6,2.1609236652371804e-4
Certovo & Oxic & Labelled,Seq_1388,1.6558598647865959,2.5531542973334744,0.7330061039161232,3.4831282900553147,2.477954059330097e-4,0.005740593570781391
Certovo & Oxic & Labelled,Seq_1497,1.5868744531565198,3.1166999463581635,0.9785023673630165,3.185173639137342,7.233358838821657e-4,0.015120197011829553
Certovo & Oxic & Labelled,Seq_825,1.5859969494065793,2.049597496871463,0.70662622364151,2.9005398162399327,0.0018626025406961505,0.03465614018633861
Certovo & Oxic & Labelled,Seq_162,1.3932259073278093,3.4850656444331123,0.8351888791154616,4.172787415613224,1.5044783218023992e-5,4.6777398347619333e-4
Certovo & Oxic & Labelled,Seq_3603,1.3908701407397381,3.8444208323211866,0.7887392813951875,4.874133852596838,5.464343745275052e-7,2.082620043562088e-5
Certovo & Oxic & Labelled,Seq_2992,1.31332570639065,2.882545490652967,0.779790021780254,3.6965662680219222,1.09267617045913e-4,0.002776337409456908
Certovo & Oxic & Labelled,Seq_3527,1.2999201369191766,2.390965229274347,0.5721669656896969,4.1787893615847755,1.4653247749247079e-5,4.616749924196113e-4
Certovo & Oxic & Labelled,Seq_3641,1.2867680245229212,3.51142056233007,0.8366128563306832,4.1971869494462215,1.3512541999660031e-5,4.314883343945494e-4
Certovo & Oxic & Labelled,Seq_2426,1.2762235946442253,2.4804266447693113,0.8204753621512275,3.0231579876643835,0.0012507580511032666,0.024135641937353597
Certovo & Oxic & Labelled,Seq_3846,1.2442609725878853,2.0235338114178556,0.6159192768574528,3.2853880166607907,5.092100815851865e-4,0.011039113970511888
Certovo & Oxic & Labelled,Seq_3964,1.1184156766054034,3.6932853993123285,0.876865723121204,4.211916718749225,1.266064527862452e-5,4.0982335333410603e-4
Certovo & Oxic & Labelled,Seq_3403,0.9962889300817518,3.118244686795661,0.812467620006812,3.8379925673462734,6.202211796011513e-5,0.0017041658690668843
Certovo & Oxic & Labelled,Seq_2799,0.9858435403979465,2.0513835743811435,0.6178675875549849,3.3201022609048705,4.499224007359236e-4,0.00984413549017581
Certovo & Oxic & Labelled,Seq_1555,0.931001024632063,3.0124185160459738,0.8348963287888478,3.6081348212609514,1.5420311175336465e-4,0.003795645344512507
Certovo & Oxic & Labelled,Seq_2365,0.9256798951161326,3.0144526753432754,0.7966644027087603,3.783842562933342,7.721276415997662e-5,0.0020500422664047726
Certovo & Oxic & Labelled,Seq_4612,0.8845841935726756,3.075742617159047,0.6356061401958247,4.839070019385649,6.522404322724798e-7,2.4464192721585233e-5
Certovo & Oxic & Labelled,Seq_4273,0.8832762059187675,2.444958121111509,0.8592990732176888,2.8452935622940214,0.002218525491528236,0.04063857160062962
Certovo & Oxic & Labelled,Seq_3801,0.8822161639489795,3.2371841771920042,0.8876406261775961,3.6469536000533616,1.3268391034959272e-4,0.003300337685853554
Certovo & Oxic & Labelled,Seq_4039,0.7796647564501867,1.9792034406984182,0.6787284865889109,2.916045929713825,0.0017724915529000395,0.03324125031351423
Certovo & Oxic & Labelled,Seq_698,0.7737524136669344,19.007049655133027,2.9481417235542255,6.447128882331504,5.699442572248184e-11,4.081146302491654e-9
Certovo & Oxic & Labelled,Seq_2582,0.7479904798290324,2.2891050267376865,0.7156993804818783,3.198416945947946,6.909216524531851e-4,0.014577213078097109
Certovo & Oxic & Labelled,Seq_2955,0.7005117044151647,2.5363997560205833,0.8820836601392277,2.875463939123687,0.0020171711304642222,0.03723887016630435
Certovo & Oxic & Labelled,Seq_4780,0.6197549832150827,2.3132178232662297,0.7197834554998078,3.2137690934559795,6.55024893631328e-4,0.013944358771629082
Certovo & Oxic & Labelled,Seq_2812,0.6170658702826415,2.7238545314686453,0.83385660555306,3.2665742686802055,5.442862495306588e-4,0.011692258251281333
Certovo & Oxic & Unlabelled,Seq_361,119.26842460420816,5.177340796123495,1.3169821705801137,3.93121555612476,4.2258725285508593e-5,0.033293411135951544
Certovo & Oxic & Unlabelled,Seq_225,35.135762144417434,4.2918250084530944,1.1337024456794123,3.7856714738593182,7.664704277465361e-5,0.042873508798664
Certovo & Oxic & Unlabelled,Seq_198,33.02262303974246,4.410049849686129,1.1743162262334668,3.7554193250237553,8.65257493414006e-5,0.042873508798664
Certovo & Oxic & Unlabelled,Seq_376,27.483717517076727,1.1093773740242505,0.2662047767251122,4.167383424414706,1.540579967835165e-5,0.022900721221869726
Certovo & Oxic & Unlabelled,Seq_627,10.796042270770359,4.92418396864017,1.2570718670612075,3.9171857215705304,4.479436412506094e-5,0.033293411135951544
Certovo & Oxic & Unlabelled,Seq_712,2.794418446345026,5.433315632031296,1.3005078008699686,4.177841631089567,1.4714422059993068e-5,0.022900721221869726
Plesne & Anoxic & Labelled,Seq_48,374.54483154978936,1.3613770321225858,0.1457915525772987,9.337832048950734,4.916336727778496e-21,4.864715192136822e-18
Plesne & Anoxic & Labelled,Seq_40,322.08801815851234,0.3916308592582311,0.09542808551310618,4.103937086786092,2.030889812664773e-5,8.038261878527171e-4
Plesne & Anoxic & Labelled,Seq_26,316.06016384628424,0.7177485905681378,0.12061784462787326,5.95060036748721,1.3358034043558679e-9,1.7297567192127766e-7
Plesne & Anoxic & Labelled,Seq_54,314.5314952504179,4.154811598091287,0.4342742914457899,9.567252033867929,5.489241604334968e-22,1.0863209134978903e-18
Plesne & Anoxic & Labelled,Seq_22,305.88044353834266,0.39737671597805935,0.08252871040517741,4.815011818640148,7.359558921770337e-7,4.65591901792949e-5
Plesne & Anoxic & Labelled,Seq_53,169.10869794608286,0.4985026622740296,0.09228983959939564,5.401490179611213,3.3044778952289064e-8,3.269780877329003e-6
Plesne & Anoxic & Labelled,Seq_29,156.5802344410066,0.6065056653819452,0.08277640697613237,7.32703541429171,1.1764983106426684e-13,4.656580313523682e-11
Plesne & Anoxic & Labelled,Seq_128,146.73410750157532,0.31828872136467296,0.10500387686068727,3.03120923608334,0.001217881961026734,0.020114958762443878
Plesne & Anoxic & Labelled,Seq_101,134.49861789904813,0.36669350833986947,0.09176564393662093,3.995978152707465,3.2213837882174394e-5,0.0012028525503551533
Plesne & Anoxic & Labelled,Seq_37,130.45260434478797,0.33236246675291803,0.08885038457334246,3.740698122455126,9.175491256164264e-5,0.0027512571509013756
Plesne & Anoxic & Labelled,Seq_28,126.55881478371569,0.5990550085826561,0.11389946111441626,5.259506960975724,7.2221080832805e-8,6.805977093720052e-6
Plesne & Anoxic & Labelled,Seq_164,114.07035406808549,0.2984656151613297,0.06377707692118226,4.679825880546125,1.4355932613518944e-6,8.609209285501209e-5
Plesne & Anoxic & Labelled,Seq_182,113.10794693104222,0.9827523509226918,0.1199339676006914,8.19411189826281,1.2622506540371252e-16,8.326646814464902e-14
Plesne & Anoxic & Labelled,Seq_140,106.22134395429941,0.39038416447280494,0.12687431949371214,3.0769360263812273,0.0010457009024975384,0.018813109873114804
Plesne & Anoxic & Labelled,Seq_80,89.22438386249934,0.336118242382566,0.1199964004266843,2.80106937530954,0.0025466784034628193,0.03405322000306026
Plesne & Anoxic & Labelled,Seq_203,86.6624345218218,0.5464888908490444,0.10476707217830168,5.216227575005458,9.130190447939396e-8,7.855933433248724e-6
Plesne & Anoxic & Labelled,Seq_148,83.56663845147833,0.5295358939718691,0.10243796378321529,5.169332485878979,1.1746580367009793e-7,9.298593018524951e-6
Plesne & Anoxic & Labelled,Seq_163,83.41608975851693,0.35474837633065204,0.12675084603500547,2.798785076611475,0.0025647633707979504,0.034064877253752644
Plesne & Anoxic & Labelled,Seq_121,83.25105089978,0.5288454538070456,0.10645205563197563,4.967921480402048,3.3837176213276846e-7,2.4801396935583288e-5
Plesne & Anoxic & Labelled,Seq_89,81.56206265369458,0.36268341917017877,0.09937408095071104,3.6496782229369007,1.3128450683384352e-4,0.003646191346039449
Plesne & Anoxic & Labelled,Seq_47,77.79368787574872,0.3814298326258617,0.12337604783258463,3.0916035918369156,9.9539252826206e-4,0.018072310214959787
Plesne & Anoxic & Labelled,Seq_55,74.68647888290414,0.4082879687345561,0.14961722261037544,2.728883490891928,0.0031774575965340226,0.040568958603489226
Plesne & Anoxic & Labelled,Seq_260,73.46357927007685,0.724152951414969,0.09486012636854783,7.633902453402928,1.1387613250381324e-14,5.63402165562616e-12
Plesne & Anoxic & Labelled,Seq_136,59.30431297569386,0.556552056089425,0.12747899628046222,4.365833371208648,6.331949725323605e-6,3.132732126603854e-4
Plesne & Anoxic & Labelled,Seq_334,59.25747595903899,0.37911208813821634,0.11444391153145586,3.3126453217567127,4.620904959165924e-4,0.010275023499089174
